"C","Day-Ahead Energy Market Hourly LMP Report"
"C","Filename: WW_DALMP_ISO_20191219.csv"
"C","Report for: 12/19/2019 - 12/19/2019"
"C","Report generated: 12/18/2019 12:36:29 EST"
"H","Date","Hour Ending","Location ID","Location Name","Location Type","Locational Marginal Price","Energy Component","Congestion Component","Marginal Loss Component"
"H","Date","HE","String","String","String","Number","Number","Number","Number"
"D","12/19/2019","16","6361","HC.ROLF_AVE13.8","HUB NODE",110.97,109.56,0.24,1.17
"D","12/19/2019","16","6362","HC.SANDY_PD115","HUB NODE",108.6,109.56,0.24,-1.2
"D","12/19/2019","16","6363","HC.SANDY_PD345","HUB NODE",108.41,109.56,0.24,-1.39
"D","12/19/2019","16","6364","HC.WACHUS  115","HUB NODE",109.69,109.56,0.24,-0.11
"D","12/19/2019","16","6367","HC.NORTHFLD345","HUB NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","6368","HC.BARRE   13.8","HUB NODE",111.06,109.56,0.24,1.26
"D","12/19/2019","16","6369","HC.BLOMNGDL13.8","HUB NODE",112.03,109.56,0.24,2.23
"D","12/19/2019","16","6370","HC.E_MAIN_S13.8","HUB NODE",113.61,109.56,0.24,3.81
"D","12/19/2019","16","6371","HC.GREENDAL13.8","HUB NODE",110.5,109.56,0.24,0.7
"D","12/19/2019","16","6372","HC.LITTLRST13.2","HUB NODE",111.75,109.56,0.24,1.95
"D","12/19/2019","16","6373","HC.LUDLOW  13.8","HUB NODE",111.87,109.56,0.24,2.07
"D","12/19/2019","16","6374","HC.NASHUA  13.8","HUB NODE",110.92,109.56,0.24,1.12
"D","12/19/2019","16","6375","HC.N_OXFORD13.2","HUB NODE",111.54,109.56,0.24,1.74
"D","12/19/2019","16","6376","HC.PALMER  13.2","HUB NODE",112.09,109.56,0.24,2.29
"D","12/19/2019","16","6377","HC.PAXTON  115","HUB NODE",111.8,109.56,0.24,2.0
"D","12/19/2019","16","6378","HC.STERLING13.8","HUB NODE",109.82,109.56,0.24,0.02
"D","12/19/2019","16","6379","HC.THORNDIK13.2","HUB NODE",112.0,109.56,0.24,2.2
"D","12/19/2019","16","6380","HC.VERNONHL13.8    ","HUB NODE",112.04,109.56,0.24,2.24
"D","12/19/2019","16","6381","HC.WBSTR_ST13.8","HUB NODE",112.27,109.56,0.24,2.47
"D","12/19/2019","16","6382","HC.WENDLDPT13.8","HUB NODE",109.18,109.56,0.24,-0.62
"D","12/19/2019","16","6383","HC.WYMNGRDN115","HUB NODE",112.51,109.56,0.24,2.71
"D","12/19/2019","16","6384","HC.W_BOYLST13.8","HUB NODE",109.84,109.56,0.24,0.04
"D","12/19/2019","16","6385","HC.W_CHRLTN13.2","HUB NODE",111.21,109.56,0.24,1.41
"D","12/19/2019","16","6418","LD.HALVARSN345 SMDINTLD","NETWORK NODE",111.59,109.56,0.24,1.79
"D","12/19/2019","16","6421","LD.SANDY_PD345 SMDINTLD","NETWORK NODE",108.41,109.56,0.24,-1.39
"D","12/19/2019","16","7600","DR.CT_Eastern","DRRAZ",110.73,109.56,0.24,0.93
"D","12/19/2019","16","7601","DR.CT_Northern","DRRAZ",112.06,109.56,0.24,2.26
"D","12/19/2019","16","7602","DR.CT_Norwalk-Stamford","DRRAZ",110.25,109.56,0.24,0.45
"D","12/19/2019","16","7603","DR.CT_Western_SWCT","DRRAZ",110.07,109.56,0.24,0.27
"D","12/19/2019","16","7604","DR.CT_Western","DRRAZ",112.03,109.56,0.24,2.23
"D","12/19/2019","16","7605","DR.ME_Bangor_Hydro","DRRAZ",89.71,109.56,-11.73,-8.12
"D","12/19/2019","16","7606","DR.ME_Maine","DRRAZ",103.74,109.56,0.24,-6.06
"D","12/19/2019","16","7607","DR.ME_Portland","DRRAZ",106.3,109.56,0.24,-3.5
"D","12/19/2019","16","7608","DR.MA_Boston","DRRAZ",110.13,109.56,0.24,0.33
"D","12/19/2019","16","7609","DR.MA_North_Shore","DRRAZ",108.71,109.56,0.24,-1.09
"D","12/19/2019","16","7610","DR.NH_New_Hampshire","DRRAZ",106.86,109.56,-0.67,-2.03
"D","12/19/2019","16","7611","DR.NH_Seacoast","DRRAZ",108.46,109.56,0.24,-1.34
"D","12/19/2019","16","7612","DR.MA_Lower_SEMA","DRRAZ",111.8,109.56,0.24,2.0
"D","12/19/2019","16","7613","DR.MA_SEMA","DRRAZ",110.83,109.56,0.24,1.03
"D","12/19/2019","16","7614","DR.VT_Northwest_Vermont","DRRAZ",107.75,109.56,0.24,-2.05
"D","12/19/2019","16","7615","DR.VT_Vermont","DRRAZ",110.16,109.56,0.24,0.36
"D","12/19/2019","16","7616","DR.MA_Central","DRRAZ",110.65,109.56,0.24,0.85
"D","12/19/2019","16","7617","DR.MA_Springfield","DRRAZ",112.6,109.56,0.24,2.8
"D","12/19/2019","16","7618","DR.MA_Western","DRRAZ",110.98,109.56,0.24,1.18
"D","12/19/2019","16","7619","DR.RI_Rhode_Island","DRRAZ",111.08,109.56,0.24,1.28
"D","12/19/2019","16","10033","LD.BURTT_RD13.2","NETWORK NODE",109.0,109.56,0.24,-0.8
"D","12/19/2019","16","10034","LD.TUNNEL  69","NETWORK NODE",110.69,109.56,0.24,0.89
"D","12/19/2019","16","10037","LD.POWERSVL115","NETWORK NODE",0.0,109.56,-99.23,-10.33
"D","12/19/2019","16","10038","LD.GREATBAY34.5","NETWORK NODE",109.17,109.56,0.24,-0.63
"D","12/19/2019","16","10039","LD.PORTSMTH34.5","NETWORK NODE",107.89,109.56,0.24,-1.91
"D","12/19/2019","16","10178","LD.DEBLOIS 34.5","NETWORK NODE",101.21,109.56,0.24,-8.59
"D","12/19/2019","16","10341","LD.BEVERLY 13.2","NETWORK NODE",108.65,109.56,0.24,-1.15
"D","12/19/2019","16","10344","LD.GOLDN_RK23","NETWORK NODE",108.44,109.56,0.24,-1.36
"D","12/19/2019","16","10349","UN.KENDALL 13.8KND3","NETWORK NODE",109.56,109.56,0.24,-0.24
"D","12/19/2019","16","10424","UN.BERLN_NH22  BERP","NETWORK NODE",15.07,109.56,-79.47,-15.02
"D","12/19/2019","16","10426","LD.TORRNGTN115","NETWORK NODE",111.7,109.56,0.24,1.9
"D","12/19/2019","16","10472","LD.ROLF_AVE13.8","NETWORK NODE",110.97,109.56,0.24,1.17
"D","12/19/2019","16","10474","LD.DEXTR_RI13.8","NETWORK NODE",113.22,109.56,0.24,3.42
"D","12/19/2019","16","10494","LD.TAFTS_CR34.5","NETWORK NODE",109.09,109.56,0.24,-0.71
"D","12/19/2019","16","10512","LD.CHALLENG34.5","NETWORK NODE",104.61,109.56,0.24,-5.19
"D","12/19/2019","16","10556","LD.ELLIS_AV14.4","NETWORK NODE",110.95,109.56,0.24,1.15
"D","12/19/2019","16","10571","LD.OAK_ST  23","NETWORK NODE",111.63,109.56,0.24,1.83
"D","12/19/2019","16","10602","LD.RAYNHAM 13.8","NETWORK NODE",111.56,109.56,0.24,1.76
"D","12/19/2019","16","10603","LD.WESTFORD13.2","NETWORK NODE",108.75,109.56,0.24,-1.05
"D","12/19/2019","16","10683","LD.BELL_RK 34.5","NETWORK NODE",112.56,109.56,0.24,2.76
"D","12/19/2019","16","10684","LD.JOHNSTON12.5","NETWORK NODE",109.78,109.56,0.24,-0.02
"D","12/19/2019","16","10813","LD.FRNKLNSQ12.5","NETWORK NODE",110.46,109.56,0.24,0.66
"D","12/19/2019","16","10831","LD.COLBURN 13.8","NETWORK NODE",110.18,109.56,0.24,0.38
"D","12/19/2019","16","10846","LD.FRIVR_ME12.5","NETWORK NODE",106.27,109.56,0.24,-3.53
"D","12/19/2019","16","10850","LD.BEDFORD 34.5","NETWORK NODE",107.34,109.56,0.24,-2.46
"D","12/19/2019","16","10888","LD.KILVERT 12.5","NETWORK NODE",110.45,109.56,0.24,0.65
"D","12/19/2019","16","10906","LD.SHUNOCK 13.8","NETWORK NODE",112.35,109.56,0.24,2.55
"D","12/19/2019","16","10959","UN.JOHNSTON23  JLF2","NETWORK NODE",109.84,109.56,0.24,0.04
"D","12/19/2019","16","11136","LD.E_CAMBRG13.8","NETWORK NODE",109.56,109.56,0.24,-0.24
"D","12/19/2019","16","11413","LD.BRENTWOD34.5","NETWORK NODE",109.1,109.56,0.24,-0.7
"D","12/19/2019","16","11424","UN.RUMFD_FL11.5RUMH","NETWORK NODE",101.65,109.56,0.24,-8.15
"D","12/19/2019","16","11710","LD.CHELSEA 13.8","NETWORK NODE",109.09,109.56,0.24,-0.71
"D","12/19/2019","16","11713","LD.SOTHNGTN13.8","NETWORK NODE",110.35,109.56,0.24,0.55
"D","12/19/2019","16","11727","LD.PEACABLE13.8","NETWORK NODE",109.81,109.56,0.24,0.01
"D","12/19/2019","16","11761","AR.BEARSWMP13.8BSW1P","NETWORK NODE",108.44,109.56,0.24,-1.36
"D","12/19/2019","16","11762","AR.BEARSWMP13.8BSW2P","NETWORK NODE",108.44,109.56,0.24,-1.36
"D","12/19/2019","16","11764","AR.ROCKY_RV13.8ROCKP","NETWORK NODE",109.57,109.56,0.24,-0.23
"D","12/19/2019","16","11842","UN.WATERSDE13.8WTSD","NETWORK NODE",110.67,109.56,0.24,0.87
"D","12/19/2019","16","11846","LD.RAILYARD23","NETWORK NODE",108.62,109.56,0.24,-1.18
"D","12/19/2019","16","12104","LD.MELROSE 13.8","NETWORK NODE",108.9,109.56,0.24,-0.9
"D","12/19/2019","16","12176","LD.PLUMTREE13.8","NETWORK NODE",109.39,109.56,0.24,-0.41
"D","12/19/2019","16","12504","UN.DEVON   13.2DV15","NETWORK NODE",109.69,109.56,0.24,-0.11
"D","12/19/2019","16","12505","UN.LAUREL  13.8MI12","NETWORK NODE",110.51,109.56,0.24,0.71
"D","12/19/2019","16","12510","UN.HIGHGATE13.8SWC1","NETWORK NODE",101.27,109.56,0.24,-8.53
"D","12/19/2019","16","12511","UN.HIGHGATE13.8SWC2","NETWORK NODE",101.27,109.56,0.24,-8.53
"D","12/19/2019","16","12529","UN.HOOSAC  69  HOSW","NETWORK NODE",107.51,109.56,0.24,-2.29
"D","12/19/2019","16","12530","UN.SHEFIELD34.5SHEF","NETWORK NODE",103.31,109.56,0.24,-6.49
"D","12/19/2019","16","12551","UN.KIBBY   34.5KIBY","NETWORK NODE",99.12,109.56,0.24,-10.68
"D","12/19/2019","16","12564","UN.WATERBRY13.8WBRY","NETWORK NODE",108.25,109.56,0.24,-1.55
"D","12/19/2019","16","13515","UN.PIERCE  13.8ALP","NETWORK NODE",111.42,109.56,0.24,1.62
"D","12/19/2019","16","13627","LD.ME_YK   13.2","NETWORK NODE",104.73,109.56,0.24,-5.07
"D","12/19/2019","16","13673","UN.BRIGHTON13.8MAT1","NETWORK NODE",110.12,109.56,0.24,0.32
"D","12/19/2019","16","13675","UN.BRIGHTON13.8MAT2","NETWORK NODE",110.12,109.56,0.24,0.32
"D","12/19/2019","16","13692","LD.W_KENNEB115","NETWORK NODE",106.34,109.56,0.24,-3.46
"D","12/19/2019","16","13703","UN.JAY     13.8VCG1","NETWORK NODE",100.78,109.56,0.24,-9.02
"D","12/19/2019","16","13704","UN.JAY     13.8VCG2","NETWORK NODE",100.78,109.56,0.24,-9.02
"D","12/19/2019","16","13705","UN.JAY     13.8VCG3","NETWORK NODE",100.78,109.56,0.24,-9.02
"D","12/19/2019","16","13951","LD.KIMBL_RD34.5","NETWORK NODE",104.21,109.56,0.24,-5.59
"D","12/19/2019","16","14065","LD.MILLBURY13.8","NETWORK NODE",112.07,109.56,0.24,2.27
"D","12/19/2019","16","14087","UN.COLBURN 13.8MAT3","NETWORK NODE",110.17,109.56,0.24,0.37
"D","12/19/2019","16","14157","UN.COSCOB  13.8CC13","NETWORK NODE",110.75,109.56,0.24,0.95
"D","12/19/2019","16","14158","UN.COSCOB  13.8CC14","NETWORK NODE",110.75,109.56,0.24,0.95
"D","12/19/2019","16","14167","LD.VERGENNE34.5","NETWORK NODE",109.95,109.56,0.24,0.15
"D","12/19/2019","16","14174","LD.WARD_HIL13.2","NETWORK NODE",107.89,109.56,0.24,-1.91
"D","12/19/2019","16","14177","UN.WESTBRK 18.0WE1A","NETWORK NODE",105.36,109.56,0.24,-4.44
"D","12/19/2019","16","14178","UN.WESTBRK 18.0WE1B","NETWORK NODE",105.36,109.56,0.24,-4.44
"D","12/19/2019","16","14211","UN.PEMIGWAS34.5ALEX","NETWORK NODE",107.74,109.56,0.24,-2.06
"D","12/19/2019","16","14217","UN.NORTHFLD13.8NFD1","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14218","UN.NORTHFLD13.8NFD2","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14219","UN.NORTHFLD13.8NFD3","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14220","UN.NORTHFLD13.8NFD4","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14224","AR.NORTHFLD13.8NFD1P","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14225","AR.NORTHFLD13.8NFD2P","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14226","AR.NORTHFLD13.8NFD3P","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14227","AR.NORTHFLD13.8NFD4P","NETWORK NODE",109.12,109.56,0.24,-0.68
"D","12/19/2019","16","14595","UN.PARIS   34.5GRPW","NETWORK NODE",13.4,109.56,-79.46,-16.7
"D","12/19/2019","16","14614","UN.KLEEN   18.0KLEN","NETWORK NODE",110.62,109.56,0.24,0.82
"D","12/19/2019","16","14665","UN.ROXBURY 34.5RCHW","NETWORK NODE",101.65,109.56,0.24,-8.15
"D","12/19/2019","16","14796","LD.MUSSEYRD34.5","NETWORK NODE",105.78,109.56,0.24,-4.02
"D","12/19/2019","16","14801","UN.MONTAGUE13.8CABT","NETWORK NODE",109.33,109.56,0.24,-0.47
"D","12/19/2019","16","14808","UN.MONTAGUE13.8TURN","NETWORK NODE",109.33,109.56,0.24,-0.47
"D","12/19/2019","16","14816","UN.NORWALK 27.6NOR1","NETWORK NODE",109.92,109.56,0.24,0.12
"D","12/19/2019","16","14817","UN.NORWALK 27.6NOR2","NETWORK NODE",109.92,109.56,0.24,0.12
"D","12/19/2019","16","14818","UN.NORWALK 27.6NOR3","NETWORK NODE",109.92,109.56,0.24,0.12
"D","12/19/2019","16","14823","UN.TUNNEL  69  WWTP","NETWORK NODE",110.69,109.56,0.24,0.89
"D","12/19/2019","16","14825","LD.WILTON  13.8","NETWORK NODE",110.02,109.56,0.24,0.22
"D","12/19/2019","16","14826","LD.TRUMBULL13.8","NETWORK NODE",109.49,109.56,0.24,-0.31
"D","12/19/2019","16","14840","LD.OXFORD  13.8","NETWORK NODE",108.07,109.56,0.24,-1.73
"D","12/19/2019","16","14841","LD.WEARE   34.5","NETWORK NODE",107.38,109.56,0.24,-2.42
"D","12/19/2019","16","15097","UN.ROCKY_RV13.8KIMB","NETWORK NODE",109.57,109.56,0.24,-0.23
"D","12/19/2019","16","15115","UN.NORTH_RD34.5LEMP","NETWORK NODE",111.98,109.56,0.24,2.18
"D","12/19/2019","16","15386","LD.BOGGY_BK44     ","NETWORK NODE",102.19,109.56,0.24,-7.61
"D","12/19/2019","16","15410","LD.SHELBURN12.5","NETWORK NODE",109.8,109.56,0.24,0.0
"D","12/19/2019","16","15411","LD.CHARLOTT12.5","NETWORK NODE",109.88,109.56,0.24,0.08
"D","12/19/2019","16","15412","LD.N_FERRIS12.5","NETWORK NODE",109.92,109.56,0.24,0.12
"D","12/19/2019","16","15417","LD.TRENTON 34.5","NETWORK NODE",102.55,109.56,0.24,-7.25
"D","12/19/2019","16","15464","UN.STETSON 34.5STET","NETWORK NODE",0.0,109.56,-99.23,-10.33
"D","12/19/2019","16","15477","UN.E_SHORE 13.8NHP2","NETWORK NODE",111.59,109.56,0.24,1.79
"D","12/19/2019","16","15484","UN.POTTER  13.8WAT1","NETWORK NODE",108.15,109.56,0.24,-1.65
"D","12/19/2019","16","15485","UN.POTTER  13.8WAT2","NETWORK NODE",108.15,109.56,0.24,-1.65
"D","12/19/2019","16","15509","UN.PLNFIELD13.8PLFD","NETWORK NODE",110.03,109.56,0.24,0.23
"D","12/19/2019","16","15918","LD.TOWER_HL13.0 ","NETWORK NODE",111.32,109.56,0.24,1.52
"D","12/19/2019","16","15940","UN.DARTMTH 13.8DAR3","NETWORK NODE",112.61,109.56,0.24,2.81
"D","12/19/2019","16","16184","LD.STEPSTON23  ","NETWORK NODE",112.3,109.56,0.24,2.5
"D","12/19/2019","16","16248","LD.FALMOUTH25  ","NETWORK NODE",111.82,109.56,0.24,2.02
"D","12/19/2019","16","16249","LD.HYANIS_J24.0","NETWORK NODE",111.69,109.56,0.24,1.89
"D","12/19/2019","16","16250","LD.WELFLEET23","NETWORK NODE",111.69,109.56,0.24,1.89
"D","12/19/2019","16","16251","LD.HARWICH 23","NETWORK NODE",111.69,109.56,0.24,1.89
"D","12/19/2019","16","16252","LD.ORLEANS 24.0","NETWORK NODE",111.69,109.56,0.24,1.89
"D","12/19/2019","16","16255","LD.CANDLE  13.2","NETWORK NODE",111.69,109.56,0.24,1.89
"D","12/19/2019","16","16256","LD.TREASURE13.8","NETWORK NODE",111.63,109.56,0.24,1.83
"D","12/19/2019","16","16296","UN.GRAHAM  46  MLFH","NETWORK NODE",101.92,109.56,0.24,-7.88
"D","12/19/2019","16","16328","LD.FLAX_HL 27.6","NETWORK NODE",110.3,109.56,0.24,0.5
"D","12/19/2019","16","16612","UN.STETSON 34.5STE2","NETWORK NODE",0.0,109.56,-99.23,-10.33
"D","12/19/2019","16","16614","UN.PARTRIDG23  BRKW","NETWORK NODE",108.95,109.56,0.24,-0.85
"D","12/19/2019","16","16653","UN.BERLN_NH13.8BURG","NETWORK NODE",14.92,109.56,-79.47,-15.17
"D","12/19/2019","16","16654","LD.ROOD_AVE23  ","NETWORK NODE",112.2,109.56,0.24,2.4
"D","12/19/2019","16","16738","UN.CONGRESS13.8BPFC","NETWORK NODE",109.68,109.56,0.24,-0.12
"D","12/19/2019","16","16846","LD.LYNN    13.8","NETWORK NODE",109.25,109.56,0.24,-0.55
"D","12/19/2019","16","16847","LD.STOWE   34.5","NETWORK NODE",109.13,109.56,0.24,-0.67
"D","12/19/2019","16","16873","LD.W_AMESBY23  ","NETWORK NODE",107.16,109.56,0.24,-2.64
"D","12/19/2019","16","16874","LD.W_AMESBY13.2","NETWORK NODE",107.16,109.56,0.24,-2.64
"D","12/19/2019","16","17044","UN.DEVON   13.2DV16","NETWORK NODE",109.69,109.56,0.24,-0.11
"D","12/19/2019","16","17045","UN.DEVON   13.2DV17","NETWORK NODE",109.69,109.56,0.24,-0.11
"D","12/19/2019","16","17046","UN.DEVON   13.2DV18","NETWORK NODE",109.69,109.56,0.24,-0.11
"D","12/19/2019","16","17147","LD.EAST_AVE34.5","NETWORK NODE",108.82,109.56,0.24,-0.98
"D","12/19/2019","16","17186","LD.WATERFRD23  ","NETWORK NODE",110.52,109.56,0.24,0.72
"D","12/19/2019","16","17227","LD.MYSTIC  13.8","NETWORK NODE",108.46,109.56,0.24,-1.34
"D","12/19/2019","16","17280","LD.DEXTER  13.8","NETWORK NODE",111.39,109.56,0.24,1.59
"D","12/19/2019","16","35555","UN.E_FAIRFX34.5GMTW","NETWORK NODE",105.97,109.56,0.24,-3.83
"D","12/19/2019","16","35693","UN.WOODSTCK34.5SPMT","NETWORK NODE",102.56,109.56,0.24,-7.24
"D","12/19/2019","16","35979","UN.JAY_VT  46  KCW","NETWORK NODE",101.98,109.56,0.24,-7.82
"D","12/19/2019","16","36881","LD.NEWFANE 46  ","NETWORK NODE",109.42,109.56,0.24,-0.38
"D","12/19/2019","16","36893","LD.LIMEKILN34.5","NETWORK NODE",108.82,109.56,0.24,-0.98
"D","12/19/2019","16","36981","LD.LYNDONVL34.5","NETWORK NODE",104.34,109.56,0.24,-5.46
"D","12/19/2019","16","37050","UN.HUCKN_HL34.5GROW","NETWORK NODE",106.73,109.56,0.24,-3.07
"D","12/19/2019","16","37105","UN.BINGHAM 34.5BNGW","NETWORK NODE",102.27,109.56,0.24,-7.53
"D","12/19/2019","16","37143","LD.ATHENSME12.5","NETWORK NODE",100.66,109.56,0.24,-9.14
"D","12/19/2019","16","37150","LD.MADISON 34.5","NETWORK NODE",100.57,109.56,0.24,-9.23
"D","12/19/2019","16","37151","LD.HOTEL_RD12  ","NETWORK NODE",104.74,109.56,0.24,-5.06
"D","12/19/2019","16","37175","UN.ROLLINS 34.5ROLL","NETWORK NODE",0.0,109.56,-99.23,-10.33
"D","12/19/2019","16","37265","LD.SOMERVIL13.8","NETWORK NODE",108.51,109.56,0.24,-1.29
"D","12/19/2019","16","37366","UN.LAUREL  13.8MI13","NETWORK NODE",110.51,109.56,0.24,0.71
"D","12/19/2019","16","37367","UN.LAUREL  13.8MI14","NETWORK NODE",110.51,109.56,0.24,0.71
"D","12/19/2019","16","37368","UN.LAUREL  13.8MI15","NETWORK NODE",110.51,109.56,0.24,0.71
"D","12/19/2019","16","37894","LD.TAFTS_CR12.5","NETWORK NODE",109.09,109.56,0.24,-0.71
"D","12/19/2019","16","37895","LD.VERNONRD46  ","NETWORK NODE",109.34,109.56,0.24,-0.46
"D","12/19/2019","16","37953","LD.ROXBURY 34.5","NETWORK NODE",101.65,109.56,0.24,-8.15
"D","12/19/2019","16","37974","LD.DUDLEY  13.8","NETWORK NODE",110.94,109.56,0.24,1.14
"D","12/19/2019","16","38115","UN.HARRNGTN13.2HARS","NETWORK NODE",113.33,109.56,0.24,3.53
"D","12/19/2019","16","38173","UN.LUDDN_LN34.5SADW","NETWORK NODE",100.81,109.56,0.24,-8.99
"D","12/19/2019","16","38206","UN.BPT_5CC 25  BHR5","NETWORK NODE",109.51,109.56,0.24,-0.29
"D","12/19/2019","16","38310","UN.CANAL   25  CAN3","NETWORK NODE",110.89,109.56,0.24,1.09
"D","12/19/2019","16","38417","UN.PASADMKG34.5PASW","NETWORK NODE",100.87,109.56,0.24,-8.93
"D","12/19/2019","16","38495","UN.W_KNGSTN34.5BIW  ","NETWORK NODE",111.83,109.56,0.24,2.03
"D","12/19/2019","16","38553","UN.TUTTLEHL34.5ANTW ","NETWORK NODE",108.15,109.56,0.24,-1.65
"D","12/19/2019","16","38738","UN.LUDDN_LN34.5CANW","NETWORK NODE",100.81,109.56,0.24,-8.99
"D","12/19/2019","16","39676","LD.LEEDS_ME34.5","NETWORK NODE",102.94,109.56,0.24,-6.86
"D","12/19/2019","16","39677","LD.UNION_AV115","NETWORK NODE",111.51,109.56,0.24,1.71
"D","12/19/2019","16","39678","LD.WOONSCKT13.8","NETWORK NODE",110.57,109.56,0.24,0.77
"D","12/19/2019","16","39679","LD.SHERWOOD13.8","NETWORK NODE",110.14,109.56,0.24,0.34
"D","12/19/2019","16","39712","LD.DEXTR_RI69  ","NETWORK NODE",113.13,109.56,0.24,3.33
"D","12/19/2019","16","39719","LD.PLSNT_HL12.5","NETWORK NODE",106.05,109.56,0.24,-3.75
"D","12/19/2019","16","39990","LD.GOOSEFAR12","NETWORK NODE",106.17,109.56,0.24,-3.63
"D","12/19/2019","16","40034","LD.MONMOUTH12","NETWORK NODE",104.3,109.56,0.24,-5.5
"D","12/19/2019","16","40035","LD.MONMOUTH34.5","NETWORK NODE",104.3,109.56,0.24,-5.5
"D","12/19/2019","16","40040","LD.PALMER  23","NETWORK NODE",112.09,109.56,0.24,2.29
"D","12/19/2019","16","40041","LD.BELLWSFL69","NETWORK NODE",109.84,109.56,0.24,0.04
"D","12/19/2019","16","40045","LD.THORNTON34.5","NETWORK NODE",108.02,109.56,0.24,-1.78
"D","12/19/2019","16","40052","UN.E_SHORE 13.8NHP3","NETWORK NODE",111.59,109.56,0.24,1.79
"D","12/19/2019","16","40053","UN.E_SHORE 13.8NHP4","NETWORK NODE",111.59,109.56,0.24,1.79
"D","12/19/2019","16","40054","UN.RIDGEWOD13.8RIDG","NETWORK NODE",109.66,109.56,0.24,-0.14
"D","12/19/2019","16","40058","LD.BROOK_ST23","NETWORK NODE",111.06,109.56,0.24,1.26
"D","12/19/2019","16","40260","LD.TUNK    34.5","NETWORK NODE",101.85,109.56,0.24,-7.95
"D","12/19/2019","16","40299","LD.VALLY_LN34.5","NETWORK NODE",106.17,109.56,0.24,-3.63
"D","12/19/2019","16","40321","LD.JAY_VT  46","NETWORK NODE",101.96,109.56,0.24,-7.84
"D","12/19/2019","16","40327","UN.EDGAR   18.0ED1A","NETWORK NODE",107.65,109.56,0.24,-2.15
"D","12/19/2019","16","40328","UN.EDGAR   18.0ED1B","NETWORK NODE",107.65,109.56,0.24,-2.15
"D","12/19/2019","16","40338","UN.GRAHAM  18.0MS1A","NETWORK NODE",101.92,109.56,0.24,-7.88
"D","12/19/2019","16","40339","UN.GRAHAM  18.0MS1B","NETWORK NODE",101.92,109.56,0.24,-7.88
"D","12/19/2019","16","40341","LD.CROWLEYS12.5","NETWORK NODE",104.57,109.56,0.24,-5.23
"D","12/19/2019","16","40343","UN.BULL_HL 34.5BLHW","NETWORK NODE",101.14,109.56,0.24,-8.66
"D","12/19/2019","16","40653","UN.MADISON 34.5MADB","NETWORK NODE",100.57,109.56,0.24,-9.23
"D","12/19/2019","16","42049","LD.UNCASVIL27.6","NETWORK NODE",110.52,109.56,0.24,0.72
"D","12/19/2019","16","42057","LD.BIRD_RD 13.8","NETWORK NODE",110.99,109.56,0.24,1.19
"D","12/19/2019","16","42058","LD.N_CANAL 34.5","NETWORK NODE",112.45,109.56,0.24,2.65
"D","12/19/2019","16","42059","LD.N_CANAL 13.8","NETWORK NODE",112.45,109.56,0.24,2.65
"D","12/19/2019","16","42368","LD.HOLLISTN13.8","NETWORK NODE",111.99,109.56,0.24,2.19
"D","12/19/2019","16","42374","LD.SHUNPIKE13.2","NETWORK NODE",109.62,109.56,0.24,-0.18
"D","12/19/2019","16","42375","UN.DEXTER  13.8DX1A","NETWORK NODE",111.39,109.56,0.24,1.59
"D","12/19/2019","16","42376","UN.DEXTER  13.8DX1B","NETWORK NODE",111.39,109.56,0.24,1.59
"D","12/19/2019","16","42608","LD.MEMORIAL13.8","NETWORK NODE",112.41,109.56,0.24,2.61
"D","12/19/2019","16","42609","LD.MICHL_AV13.2","NETWORK NODE",110.76,109.56,0.24,0.96
"D","12/19/2019","16","42637","LD.BELLWSFL46","NETWORK NODE",109.84,109.56,0.24,0.04
"D","12/19/2019","16","43580","UN.BERLN_NH34.5JERW","NETWORK NODE",15.07,109.56,-79.47,-15.02
"D","12/19/2019","16","43588","LD.TIMBER  34.5","NETWORK NODE",106.67,109.56,0.24,-3.13
"D","12/19/2019","16","43591","LD.FITCH   27.6","NETWORK NODE",110.27,109.56,0.24,0.47
"D","12/19/2019","16","43592","LD.N_AUGSTA34.5","NETWORK NODE",104.29,109.56,0.24,-5.51
"D","12/19/2019","16","43718","LD.SONO    13.8","NETWORK NODE",110.39,109.56,0.24,0.59
"D","12/19/2019","16","43789","LD.SAXONVIL13.8","NETWORK NODE",111.52,109.56,0.24,1.72
"D","12/19/2019","16","43790","LD.KEENE_RD46","NETWORK NODE",0.0,109.56,-99.23,-10.33
"D","12/19/2019","16","43968","LD.TASKERFM34.5","NETWORK NODE",108.52,109.56,0.24,-1.28
"D","12/19/2019","16","44009","LD.STURTVNT12.5","NETWORK NODE",101.56,109.56,0.24,-8.24
"D","12/19/2019","16","44013","LD.COSCOB  27.6","NETWORK NODE",110.75,109.56,0.24,0.95
"D","12/19/2019","16","44014","LD.COSCOB  13.2","NETWORK NODE",110.75,109.56,0.24,0.95
"D","12/19/2019","16","44024","LD.W_HAMDEN69","NETWORK NODE",112.42,109.56,0.24,2.62
